,avgpss,batchid,computingsite,cpu_eff,cpuconsumptiontime,modificationhost,pandaid,wall_time
4566,778053.0,6429973,IN2P3-CC,0.7072072,628,ccwsge0178,2858310267,888
4567,734697.0,6432054,IN2P3-CC,0.609538,409,ccwsge0707,2858310271,671
4568,839001.0,6450248,IN2P3-CC,0.7607547,1008,ccwsge0605,2858458037,1325
4569,584422.0,6433358,IN2P3-CC,0.58349705,297,ccwsge0687,2858334684,509
4570,1714749.0,6417636,IN2P3-CC,0.9841965,16628,ccwsge0609,2858202720,16895
4571,759777.0,6427791,IN2P3-CC,0.6567164,616,ccwsge0251,2858310259,938
4572,778649.0,6427565,IN2P3-CC,0.69863015,612,ccwsge0199,2858310261,876
4573,497936.0,6447831,IN2P3-CC,0.23937154,777,ccwsge0934,2856930742,3246
4574,754597.0,6430036,IN2P3-CC,0.6310832,402,ccwsge1151,2858310327,637
4575,770089.0,6430023,IN2P3-CC,0.6748401,633,ccwsge0227,2858310328,938
4576,2155737.0,6418800,IN2P3-CC,0.9512535,10245,ccwsge0212,2858180887,10770
4577,682608.0,6428878,IN2P3-CC,0.64341086,415,ccwsge0144,2858310321,645
4578,697652.0,6430034,IN2P3-CC,0.7170795,550,ccwsge0248,2858310325,767
4579,852582.0,6450256,IN2P3-CC,0.78236526,1118,ccwsge0825,2858458031,1429
4580,817825.0,6450254,IN2P3-CC,0.7355555,993,ccwsge0806,2858458055,1350
4581,1653973.0,6434721,IN2P3-CC,0.9719532,7728,ccwsge0754,2858380737,7951
4582,1624812.0,6434719,IN2P3-CC,0.9600378,7111,ccwsge0201,2858380745,7407
4583,860013.0,6450263,IN2P3-CC,0.8223261,1407,ccwsge0161,2858458057,1711
4584,659385.0,6429967,IN2P3-CC,0.6414763,365,ccwsge0944,2858309876,569
4585,1026792.0,6435956,IN2P3-CC,0.7878788,884,ccwsge0798,2858411150,1122
4586,863389.0,6450267,IN2P3-CC,0.75204533,1195,ccwsge0770,2858458051,1589
4587,1408967.0,6425570,IN2P3-CC,0.8390994,1528,ccwsge0571,2858281220,1821
4588,1422357.0,6425562,IN2P3-CC,0.87310064,2126,ccwsge1137,2858281228,2435
4589,1318741.0,6425578,IN2P3-CC,0.8632515,2039,ccwsge0763,2858281210,2362
4590,1397870.0,6425565,IN2P3-CC,0.87172246,2161,ccwsge0136,2858281207,2479
4591,1429437.0,6429134,IN2P3-CC,0.8844376,2296,ccwsge0569,2858281287,2596
4592,227090.0,6443491,IN2P3-CC,0.9109975,5169,ccwsge0358,2858462831,5674
4593,1719829.0,6403582,IN2P3-CC,0.96185863,9129,ccwsge0254,2857881068,9491
4594,1731252.0,6403524,IN2P3-CC,0.97337246,9285,ccwsge0778,2857881078,9539
4595,826036.0,6435409,IN2P3-CC,0.7064622,645,ccwsge0688,2858309689,913
4596,1323430.0,6427606,IN2P3-CC,0.87236184,1736,ccwsge0142,2858281323,1990
4597,1488879.0,6427682,IN2P3-CC,0.8907658,2373,ccwsge0567,2858281335,2664
4598,1306494.0,6429120,IN2P3-CC,0.8540037,2293,ccwsge0687,2858281305,2685
4599,1430832.0,6429119,IN2P3-CC,0.86158884,2104,ccwsge0365,2858281308,2442
4600,1331457.0,6429128,IN2P3-CC,0.8278775,1568,ccwsge0944,2858281310,1894
4601,826835.0,6450252,IN2P3-CC,0.7791336,1277,ccwsge0779,2858458039,1639
4602,567727.0,6435764,IN2P3-CC,0.606264,271,ccwsge0949,2858334305,447
4603,604354.0,6435831,IN2P3-CC,0.6572052,301,ccwsge0802,2858334474,458
4604,2532818.0,6431254,IN2P3-CC,0.95175725,7339,ccwsge0153,2858335894,7711
4605,2525246.0,6431479,IN2P3-CC,0.95554054,7071,ccwsge0235,2858335905,7400
4606,1761843.0,6403782,IN2P3-CC,0.964306,8483,ccwsge0243,2857881223,8797
4607,1751213.0,6422954,IN2P3-CC,0.95396304,6403,ccwsge0278,2858198913,6712
4608,1198184.0,6446307,IN2P3-CC,0.8895683,2473,ccwsge0728,2858465530,2780
4609,1191907.0,6446356,IN2P3-CC,0.90997875,2143,ccwsge1152,2858465534,2355
4610,1285494.0,6446390,IN2P3-CC,0.92717636,3323,ccwsge0946,2858465540,3584
4611,623901.0,6423156,IN2P3-CC,0.9592587,6263,ccwsge0938,2858198932,6529
4612,780340.0,6453061,IN2P3-CC,0.6372549,325,ccwsge0828,2858546310,510
4613,1554410.0,6445054,IN2P3-CC,0.953388,4418,ccwsge0584,2858471233,4634
4614,1554111.0,6445027,IN2P3-CC,0.94989246,4417,ccwsge0588,2858471236,4650
4615,1668032.0,6444862,IN2P3-CC,0.94025713,3730,ccwsge0130,2858471230,3967
4616,1659464.0,6446285,IN2P3-CC,0.8849152,1930,ccwsge0228,2858478275,2181
4617,1096294.0,6448283,IN2P3-CC,0.92673683,4402,ccwsge0224,2858502379,4750
4618,1657293.0,6417848,IN2P3-CC,0.97811806,17120,ccwsge0331,2858202711,17503
4619,224452.0,6447846,IN2P3-CC,0.021122253,99,ccwsge0272,2856933830,4687
4620,1055255.0,6449128,IN2P3-CC,0.90924853,3146,ccwsge0210,2858508801,3460
4621,1145205.0,6448284,IN2P3-CC,0.92442924,4049,ccwsge0810,2858502376,4380
4622,723730.0,6434489,IN2P3-CC,0.6839237,502,ccwsge0332,2858385842,734
4623,802460.0,6434487,IN2P3-CC,0.7240593,635,ccwsge0822,2858385844,877
4624,778969.0,6437691,IN2P3-CC,0.73772454,616,ccwsge0340,2858385894,835
4625,728626.0,6435827,IN2P3-CC,0.66613925,421,ccwsge0732,2858385863,632
4626,743628.0,6437690,IN2P3-CC,0.6874028,442,ccwsge1148,2858385897,643
4627,1452026.0,6445832,IN2P3-CC,0.896676,2239,ccwsge0580,2858475244,2497
4628,1352467.0,6445437,IN2P3-CC,0.9198042,2443,ccwsge1140,2858465575,2656
4629,1378613.0,6445094,IN2P3-CC,0.9040277,2873,ccwsge0687,2858465566,3178
4630,1139964.0,6448361,IN2P3-CC,0.9357143,4847,ccwsge1128,2858502389,5180
4631,1117616.0,6452855,IN2P3-CC,0.89088655,1437,ccwsge0770,2858536859,1613
4632,2243250.0,6426745,IN2P3-CC,0.9545659,10631,ccwsge0172,2858292223,11137
4633,2190516.0,6426748,IN2P3-CC,0.96478146,12163,ccwsge0338,2858292226,12607
4634,1625299.0,6436956,IN2P3-CC,0.95416665,6870,ccwsge0704,2858398672,7200
4635,1295539.0,6430346,IN2P3-CC,0.84408605,1413,ccwsge0584,2858325142,1674
4636,1247995.0,6431056,IN2P3-CC,0.8117302,1384,ccwsge0201,2858325165,1705
4637,1246062.0,6430335,IN2P3-CC,0.81744313,1509,ccwsge0207,2858325152,1846
4638,1303623.0,6430341,IN2P3-CC,0.8205575,1413,ccwsge0110,2858325160,1722
4639,778261.0,6454153,IN2P3-CC,0.87958884,599,ccwsge1115,2858554813,681
4640,1636649.0,6433438,IN2P3-CC,0.95923984,7319,ccwsge0265,2858364310,7630
4641,1656236.0,6436355,IN2P3-CC,0.95813036,7277,ccwsge0266,2858364327,7595
4642,973573.0,6454138,IN2P3-CC,0.9059205,1117,ccwsge0581,2858555366,1233
4643,1232544.0,6449422,IN2P3-CC,0.8794894,4065,ccwsge0358,2858510459,4622
4644,1027385.0,6454374,IN2P3-CC,0.80365294,704,ccwsge0791,2858556433,876
4645,910518.0,6454928,IN2P3-CC,0.9196751,1019,ccwsge0598,2858559079,1108
4646,1247469.0,6453277,IN2P3-CC,0.8894009,1930,ccwsge0767,2858548501,2170
4647,1636914.0,6441548,IN2P3-CC,0.96200186,6228,ccwsge0129,2858443043,6474
4648,1660263.0,6437792,IN2P3-CC,0.95689654,5439,ccwsge1134,2858410668,5684
4649,1585467.0,6437791,IN2P3-CC,0.95817727,6140,ccwsge0718,2858410665,6408
4650,1692563.0,6436448,IN2P3-CC,0.9683494,8536,ccwsge0127,2858364344,8815
4651,1640712.0,6437067,IN2P3-CC,0.96040666,7180,ccwsge0947,2858364362,7476
4652,1832844.0,6438466,IN2P3-CC,0.96458507,8171,ccwsge1110,2858388750,8471
4653,1617014.0,6441115,IN2P3-CC,0.95440394,4291,ccwsge0810,2858441686,4496
4654,1564943.0,6441116,IN2P3-CC,0.957085,4728,ccwsge0596,2858441689,4940
4655,136434.0,6425353,IN2P3-CC,0.9719756,13249,ccwsge0118,2858283718,13631
4656,1596952.0,6437649,IN2P3-CC,0.95153177,4162,ccwsge0761,2858408004,4374
4657,1585442.0,6437712,IN2P3-CC,0.9555186,4597,ccwsge0783,2858408029,4811
4658,2013759.0,6451052,IN2P3-CC,0.9282621,4930,ccwsge0363,2856529902,5311
4659,2019095.0,6450457,IN2P3-CC,0.9305556,5226,ccwsge1135,2856529880,5616
4660,725504.0,6447844,IN2P3-CC,0.47807017,3706,ccwsge0138,2856932117,7752
4661,1315365.0,6436722,IN2P3-CC,0.7431694,952,ccwsge0339,2858389852,1281
4662,1628678.0,6441549,IN2P3-CC,0.96107405,6049,ccwsge0753,2858443039,6294
4663,748166.0,6436458,IN2P3-CC,0.76134455,906,ccwsge0725,2858389862,1190
4664,2070798.0,6450464,IN2P3-CC,0.9359072,4921,ccwsge0132,2856529891,5258
4665,1258735.0,6436447,IN2P3-CC,0.76391095,961,ccwsge0275,2858389843,1258
4666,1233598.0,6455877,IN2P3-CC,0.85793453,1703,ccwsge0780,2858566988,1985
4667,1948924.0,6451037,IN2P3-CC,0.9300912,4896,ccwsge1131,2856529909,5264
4668,1619376.0,6438467,IN2P3-CC,0.95537066,6315,ccwsge0703,2858413448,6610
4669,1595281.0,6438460,IN2P3-CC,0.9530769,6195,ccwsge0585,2858413450,6500
4670,1671213.0,6440907,IN2P3-CC,0.96550095,6129,ccwsge0691,2858440070,6348
4671,1024564.0,6455535,IN2P3-CC,0.94952327,1693,ccwsge0826,2858527247,1783
4672,1040255.0,6442769,IN2P3-CC,0.83995813,803,ccwsge0566,2858457086,956
4673,1656725.0,6438387,IN2P3-CC,0.9559902,6256,ccwsge1146,2858413446,6544
4674,1305459.0,6455873,IN2P3-CC,0.9011443,2835,ccwsge0831,2858566984,3146
4675,1658550.0,6441366,IN2P3-CC,0.96625423,6013,ccwsge0783,2858442949,6223
4676,2569253.0,6436350,IN2P3-CC,0.9633844,8551,ccwsge0700,2858361658,8876
4677,2617660.0,6436353,IN2P3-CC,0.96559775,7859,ccwsge0566,2858361659,8139
4678,2214761.0,6436360,IN2P3-CC,0.9567021,7380,ccwsge0684,2858361662,7714
4679,1726242.0,6419061,IN2P3-CC,0.98111117,17712,ccwsge0828,2858202135,18053
4680,910568.0,6486003,IN2P3-CC,0.88447654,980,ccwsge0769,2859036693,1108
4681,1849055.0,6460354,IN2P3-CC,0.98122174,17348,ccwsge0793,2858547835,17680
4682,1838125.0,6459464,IN2P3-CC,0.98112327,18867,ccwsge0703,2858547578,19230
4683,1820552.0,6458913,IN2P3-CC,0.97782385,18872,ccwsge0173,2858546174,19300
4684,1715848.0,6458886,IN2P3-CC,0.9760525,20379,ccwsge0136,2858546063,20879
4685,1736916.0,6458897,IN2P3-CC,0.97494704,21637,ccwsge0229,2858546178,22193
4686,1996141.0,6459484,IN2P3-CC,0.9784327,17330,ccwsge0187,2858547598,17712
4687,1091300.0,6485496,IN2P3-CC,0.9567308,2587,ccwsge0361,2858964100,2704
4688,1868944.0,6476075,IN2P3-CC,0.9701957,9668,ccwsge0570,2858838906,9965
4689,1082487.0,6481286,IN2P3-CC,0.92542744,7632,ccwsge0594,2858906232,8247
4690,1705504.0,6425375,IN2P3-CC,0.95097435,6149,ccwsge0826,2858280797,6466
4691,1916195.0,6459107,IN2P3-CC,0.9787767,19139,ccwsge0933,2858546212,19554
4692,1890189.0,6458992,IN2P3-CC,0.97753936,20412,ccwsge0721,2858546192,20881
4693,1820861.0,6459119,IN2P3-CC,0.9759948,18174,ccwsge0694,2858546210,18621
4694,1773409.0,6458566,IN2P3-CC,0.9770814,20080,ccwsge0113,2858545508,20551
4695,1728507.0,6458863,IN2P3-CC,0.9739326,18158,ccwsge0195,2858545953,18644
4696,1787484.0,6457189,IN2P3-CC,0.97561705,19606,ccwsge0123,2858545861,20096
4697,1859647.0,6459216,IN2P3-CC,0.97589594,21458,ccwsge0158,2858546237,21988
4698,1892504.0,6457061,IN2P3-CC,0.9799489,22628,ccwsge0231,2858545688,23091
4699,1730618.0,6457241,IN2P3-CC,0.9751314,20037,ccwsge0217,2858545556,20548
4700,1856872.0,6458856,IN2P3-CC,0.975659,19801,ccwsge0719,2858545951,20295
4701,1988727.0,6457589,IN2P3-CC,0.9760571,21606,ccwsge0712,2858545458,22136
4702,1887479.0,6457286,IN2P3-CC,0.98200715,18993,ccwsge0586,2858545537,19341
4703,1908200.0,6458750,IN2P3-CC,0.97895277,19070,ccwsge0832,2858545683,19480
4704,1880484.0,6458622,IN2P3-CC,0.97813815,19060,ccwsge0795,2858545528,19486
4705,2001620.0,6457288,IN2P3-CC,0.97948194,19095,ccwsge0563,2858545638,19495
4706,1768548.0,6457062,IN2P3-CC,0.97981673,22137,ccwsge0121,2858545691,22593
4707,1877898.0,6458874,IN2P3-CC,0.975844,20118,ccwsge0244,2858545963,20616
4708,1906051.0,6458629,IN2P3-CC,0.97622144,21020,ccwsge0695,2858545669,21532
4709,1890036.0,6458910,IN2P3-CC,0.97374856,20698,ccwsge0360,2858546171,21256
4710,1625195.0,6458632,IN2P3-CC,0.9791578,20765,ccwsge0277,2858545673,21207
4711,1732360.0,6457290,IN2P3-CC,0.9775921,20243,ccwsge0708,2858545625,20707
4712,1884676.0,6459050,IN2P3-CC,0.9819264,18146,ccwsge0810,2858546195,18480
4713,2031391.0,6459055,IN2P3-CC,0.9799363,19683,ccwsge0930,2858546198,20086
4714,1904418.0,6460309,IN2P3-CC,0.9825278,17320,ccwsge0750,2858547828,17628
4715,1934761.0,6460303,IN2P3-CC,0.98224336,17978,ccwsge0593,2858547831,18303
4716,1845674.0,6459482,IN2P3-CC,0.9802231,20123,ccwsge0133,2858547595,20529
4717,1795116.0,6459479,IN2P3-CC,0.97631055,18587,ccwsge0122,2858547587,19038
4718,1834393.0,6460411,IN2P3-CC,0.9791593,19310,ccwsge0195,2858547859,19721
4719,1627163.0,6466389,IN2P3-CC,0.9609262,9296,ccwsge0697,2858628685,9674
4720,1660022.0,6466392,IN2P3-CC,0.9711633,8891,ccwsge0810,2858628690,9155
4721,1604580.0,6465555,IN2P3-CC,0.9660194,7960,ccwsge0769,2858628692,8240
4722,1593170.0,6471811,IN2P3-CC,0.96449137,8040,ccwsge0781,2858677794,8336
4723,1700960.0,6472745,IN2P3-CC,0.9526731,7609,ccwsge0121,2858678933,7987
4724,1594872.0,6470480,IN2P3-CC,0.9682394,7408,ccwsge0790,2858677802,7651
4725,1579576.0,6473479,IN2P3-CC,0.96003807,7063,ccwsge0270,2858678771,7357
4726,1637610.0,6472814,IN2P3-CC,0.9694429,8788,ccwsge0800,2858678913,9065
4727,1381361.0,6471962,IN2P3-CC,0.96556705,8020,ccwsge0944,2858677819,8306
4728,1676102.0,6470487,IN2P3-CC,0.96073264,6924,ccwsge1137,2858677834,7207
4729,1648007.0,6472270,IN2P3-CC,0.9650695,7432,ccwsge0790,2858677849,7701
4730,1620665.0,6467256,IN2P3-CC,0.9673446,8324,ccwsge1127,2858629477,8605
4731,1521990.0,6467248,IN2P3-CC,0.96491426,8608,ccwsge0792,2858629482,8921
4732,1589444.0,6471509,IN2P3-CC,0.96747255,6603,ccwsge0597,2858677754,6825
4733,1604879.0,6472810,IN2P3-CC,0.9633998,7923,ccwsge0152,2858678937,8224
4734,1749129.0,6473248,IN2P3-CC,0.958951,6728,ccwsge1115,2858678702,7016
4735,1606032.0,6472599,IN2P3-CC,0.974922,8747,ccwsge0752,2858678707,8972
4736,1636834.0,6467530,IN2P3-CC,0.9740879,9398,ccwsge0799,2858629491,9648
4737,1598618.0,6470466,IN2P3-CC,0.97023666,7954,ccwsge0931,2858677765,8198
4738,1699949.0,6470469,IN2P3-CC,0.96539056,6834,ccwsge0731,2858677773,7079
4739,1431173.0,6473457,IN2P3-CC,0.9609246,6984,ccwsge0269,2858678716,7268
4740,1608567.0,6473483,IN2P3-CC,0.97024393,7956,ccwsge0593,2858678911,8200
4741,1586341.0,6473477,IN2P3-CC,0.96192825,7403,ccwsge0587,2858678741,7696
4742,1616594.0,6472213,IN2P3-CC,0.9683717,8879,ccwsge0800,2858678671,9169
4743,1298468.0,6471963,IN2P3-CC,0.96759707,7973,ccwsge1134,2858677829,8240
4744,1584500.0,6473246,IN2P3-CC,0.97060734,7463,ccwsge0590,2858678675,7689
4745,1600818.0,6472415,IN2P3-CC,0.96797967,7618,ccwsge0769,2858678679,7870
4746,1610383.0,6473247,IN2P3-CC,0.9550941,7359,ccwsge0266,2858678684,7705
4747,1611756.0,6470486,IN2P3-CC,0.9633548,7466,ccwsge0124,2858677831,7750
4748,1660501.0,6471961,IN2P3-CC,0.9606496,7690,ccwsge0274,2858677824,8005
4749,1595402.0,6473453,IN2P3-CC,0.9606215,7172,ccwsge0605,2858678689,7466
4750,1622231.0,6466597,IN2P3-CC,0.96651155,8514,ccwsge0794,2858629115,8809
4751,1619076.0,6466684,IN2P3-CC,0.9634056,7819,ccwsge1144,2858629124,8116
4752,1588739.0,6473076,IN2P3-CC,0.9671119,7675,ccwsge0777,2858678619,7936
4753,1562924.0,6472601,IN2P3-CC,0.97275704,7427,ccwsge0751,2858678735,7635
4754,1712465.0,6473080,IN2P3-CC,0.9571447,7616,ccwsge0182,2858678645,7957
4755,1082357.0,6485069,IN2P3-CC,0.8655044,695,ccwsge0576,2858969926,803
4756,1628814.0,6472865,IN2P3-CC,0.9535846,6451,ccwsge0118,2858678442,6765
4757,1622268.0,6470973,IN2P3-CC,0.9573204,7088,ccwsge0211,2858678577,7404
4758,1634756.0,6467583,IN2P3-CC,0.9651972,9568,ccwsge0118,2858630095,9913
4759,1344392.0,6472730,IN2P3-CC,0.96530825,7485,ccwsge0683,2858678758,7754
4760,1638592.0,6472732,IN2P3-CC,0.9612977,6756,ccwsge0242,2858678761,7028
4761,1620996.0,6472955,IN2P3-CC,0.9653867,7140,ccwsge0797,2858678459,7396
4762,1738159.0,6472952,IN2P3-CC,0.95806915,6649,ccwsge0726,2858678473,6940
4763,1578944.0,6470853,IN2P3-CC,0.96098644,7365,ccwsge0588,2858678480,7664
4764,1732706.0,6470856,IN2P3-CC,0.96095335,7580,ccwsge0153,2858678524,7888
4765,1605002.0,6472967,IN2P3-CC,0.9700997,8468,ccwsge0752,2858678543,8729
4766,1289213.0,6484627,IN2P3-CC,0.80205655,2184,ccwsge1119,2858945068,2723
4767,1590938.0,6472864,IN2P3-CC,0.97404706,8407,ccwsge0565,2858678409,8631
4768,1636388.0,6472860,IN2P3-CC,0.95496047,7845,ccwsge0190,2858678420,8215
4769,1627849.0,6472867,IN2P3-CC,0.9735746,7479,ccwsge0784,2858678431,7682
4770,1602633.0,6472965,IN2P3-CC,0.9648886,7145,ccwsge0579,2858678508,7405
4771,1622506.0,6470947,IN2P3-CC,0.96173227,7062,ccwsge0827,2858678511,7343
4772,1607986.0,6469019,IN2P3-CC,0.97317743,8490,ccwsge0769,2858630109,8724
4773,1627089.0,6467589,IN2P3-CC,0.9689275,8700,ccwsge0827,2858630120,8979
4774,1704153.0,6453700,IN2P3-CC,0.98007655,17414,ccwsge0106,2858499810,17768
4775,1724486.0,6455032,IN2P3-CC,0.9747315,16973,ccwsge0124,2858483602,17413
4776,1686678.0,6455691,IN2P3-CC,0.9792468,18072,ccwsge0576,2858544359,18455
4777,1692162.0,6457272,IN2P3-CC,0.9822432,18531,ccwsge0593,2858545548,18866
4778,1914459.0,6455501,IN2P3-CC,0.97941494,19888,ccwsge0108,2858500409,20306
4779,1668574.0,6453812,IN2P3-CC,0.97713745,19532,ccwsge0721,2858500136,19989
4780,1780801.0,6453917,IN2P3-CC,0.9839199,18479,ccwsge0609,2858500138,18781
4781,1811844.0,6453942,IN2P3-CC,0.9810076,19473,ccwsge0806,2858500164,19850
4782,1771461.0,6456910,IN2P3-CC,0.98266673,17518,ccwsge1150,2858547560,17827
4783,1076222.0,6484282,IN2P3-CC,0.8451935,677,ccwsge0796,2858937065,801
4784,1706419.0,6455537,IN2P3-CC,0.97977287,19327,ccwsge0566,2858500395,19726
4785,1954264.0,6457076,IN2P3-CC,0.9823936,18748,ccwsge0609,2858545684,19084
4786,1721345.0,6455503,IN2P3-CC,0.9819917,18213,ccwsge0590,2858500391,18547
4787,1673838.0,6455492,IN2P3-CC,0.9839545,17293,ccwsge0831,2858500393,17575
4788,1741797.0,6453679,IN2P3-CC,0.9794774,19568,ccwsge0358,2858500031,19978
4789,1998728.0,6457091,IN2P3-CC,0.98141867,18803,ccwsge0565,2858545697,19159
4790,1818938.0,6456745,IN2P3-CC,0.97701526,17768,ccwsge0245,2858542989,18186
4791,1809934.0,6457188,IN2P3-CC,0.97757745,17570,ccwsge0764,2858545857,17973
4792,2015395.0,6457196,IN2P3-CC,0.9755581,20276,ccwsge0707,2858545852,20784
4793,1918877.0,6458893,IN2P3-CC,0.97622615,20860,ccwsge0200,2858546069,21368
4794,1915863.0,6458891,IN2P3-CC,0.97674185,19234,ccwsge0176,2858545960,19692
4795,1953835.0,6459132,IN2P3-CC,0.97787875,19583,ccwsge0114,2858546215,20026
4796,1935927.0,6458617,IN2P3-CC,0.976399,20065,ccwsge0701,2858545661,20550
4797,1783597.0,6459059,IN2P3-CC,0.9784825,19963,ccwsge1131,2858546200,20402
4798,1850821.0,6458904,IN2P3-CC,0.973506,17821,ccwsge0566,2858546073,18306
4799,1935864.0,6458618,IN2P3-CC,0.97825855,18538,ccwsge0775,2858545645,18950
4800,1847640.0,6457244,IN2P3-CC,0.9782437,19829,ccwsge0596,2858545546,20270
4801,1951974.0,6458742,IN2P3-CC,0.9783327,18648,ccwsge1138,2858545870,19061
4802,1751018.0,6425347,IN2P3-CC,0.94734573,6585,ccwsge0565,2858280786,6951
4803,1656766.0,6425349,IN2P3-CC,0.9567224,6013,ccwsge0783,2858280789,6285
4804,1725760.0,6461056,IN2P3-CC,0.9771483,23732,ccwsge0723,2858623003,24287
4805,1866321.0,6458921,IN2P3-CC,0.9748754,18780,ccwsge0119,2858546161,19264
4806,1767474.0,6446501,IN2P3-CC,0.9827267,12744,ccwsge0819,2858470437,12968
4807,1139400.0,6444155,IN2P3-CC,0.8369217,1827,ccwsge0197,2858469590,2183
4808,824859.0,6432327,IN2P3-CC,0.73740053,556,ccwsge1111,2858369853,754
4809,769953.0,6434297,IN2P3-CC,0.71258277,538,ccwsge0160,2858369897,755
4810,1139849.0,6465600,IN2P3-CC,0.872549,1246,ccwsge0206,2858722612,1428
4811,,6466147,IN2P3-CC,0.0,0,ccwsge0795,2858625386,79
4812,,6466046,IN2P3-CC,0.0,0,ccwsge0204,2858625379,79
4813,1942433.0,6420912,IN2P3-CC,0.9837729,30252,ccwsge0818,2858252187,30751
4814,,6465176,IN2P3-CC,0.0,0,ccwsge0715,2858678043,79
4815,,6466039,IN2P3-CC,0.0,0,ccwsge0565,2858625383,78
4816,1134732.0,6465229,IN2P3-CC,0.9165316,1131,ccwsge1159,2858705329,1234
4817,1627085.0,6457509,IN2P3-CC,0.9647423,7169,ccwsge1114,2858583021,7431
4818,1299809.0,6464523,IN2P3-CC,0.8869948,3226,ccwsge0778,2858706793,3637
4819,1652392.0,6457350,IN2P3-CC,0.95828485,6593,ccwsge0241,2858582953,6880
4820,1633334.0,6457388,IN2P3-CC,0.9608114,6963,ccwsge0590,2858582962,7247
4821,1554046.0,6457377,IN2P3-CC,0.96562576,7669,ccwsge0240,2858582992,7942
4822,,6465173,IN2P3-CC,0.0,0,ccwsge0110,2858678057,88
4823,,6465192,IN2P3-CC,0.0,0,ccwsge0720,2858678075,79
4824,,6465244,IN2P3-CC,0.0,0,ccwsge0361,2858625401,80
4825,1581969.0,6457522,IN2P3-CC,0.96035695,6565,ccwsge0184,2858583004,6836
4826,1608492.0,6457526,IN2P3-CC,0.9627314,7853,ccwsge0162,2858583013,8157
4827,821096.0,6440710,IN2P3-CC,0.7284768,550,ccwsge0938,2858369917,755
4828,1008213.0,6461903,IN2P3-CC,0.9145845,1574,ccwsge0775,2858675591,1721
4829,1583909.0,6460410,IN2P3-CC,0.95719314,4897,ccwsge0827,2858615985,5116
4830,657054.0,6433358,IN2P3-CC,0.5714286,280,ccwsge0687,2858305475,490
4831,,6465250,IN2P3-CC,0.0,0,ccwsge0138,2858625410,85
4832,,6466145,IN2P3-CC,0.0,0,ccwsge0942,2858625390,78
4833,1772056.0,6420914,IN2P3-CC,0.9797183,27824,ccwsge0806,2858252199,28400
4834,1288507.0,6461537,IN2P3-CC,0.93677497,4845,ccwsge0572,2858654721,5172
4835,1676518.0,6444383,IN2P3-CC,0.9764217,13873,ccwsge0585,2858446944,14208
4836,1692153.0,6457931,IN2P3-CC,0.9520767,6258,ccwsge1114,2858585321,6573
4837,1040889.0,6464207,IN2P3-CC,0.92469877,1535,ccwsge0771,2858692122,1660
4838,,6466039,IN2P3-CC,0.0,0,ccwsge0565,2858625191,79
4839,1351154.0,6461030,IN2P3-CC,0.9133883,2879,ccwsge0777,2858611776,3152
4840,1327614.0,6461232,IN2P3-CC,0.91960114,2951,ccwsge0948,2858611745,3209
4841,1393058.0,6461421,IN2P3-CC,0.9036609,2345,ccwsge0773,2858611769,2595
4842,1307530.0,6461035,IN2P3-CC,0.9077213,2410,ccwsge0808,2858611774,2655
4843,1612021.0,6461376,IN2P3-CC,0.9675985,7615,ccwsge0781,2858622828,7870
4844,1580988.0,6461377,IN2P3-CC,0.9710561,8119,ccwsge0748,2858622832,8361
4845,1641427.0,6463209,IN2P3-CC,0.9689626,9116,ccwsge0765,2858623960,9408
4846,1638593.0,6463207,IN2P3-CC,0.9644767,10100,ccwsge0263,2858623964,10472
4847,1598229.0,6461276,IN2P3-CC,0.9666429,8143,ccwsge1142,2858622725,8424
4848,1582410.0,6461367,IN2P3-CC,0.9706679,8240,ccwsge0604,2858622761,8489
4849,1615289.0,6461368,IN2P3-CC,0.9654104,7480,ccwsge1132,2858622764,7748
4850,1591687.0,6461724,IN2P3-CC,0.968526,8647,ccwsge0793,2858622752,8928
4851,1751046.0,6469035,IN2P3-CC,0.9565832,7447,ccwsge0200,2858630784,7785
4852,1586525.0,6467647,IN2P3-CC,0.9677634,7265,ccwsge0579,2858630686,7507
4853,1757090.0,6456094,IN2P3-CC,0.98196685,16935,ccwsge0749,2858544796,17246
4854,1874151.0,6456008,IN2P3-CC,0.9768803,19690,ccwsge0269,2858544795,20156
4855,1617680.0,6467646,IN2P3-CC,0.96861047,7159,ccwsge0832,2858630713,7391
4856,1582339.0,6469037,IN2P3-CC,0.96783215,6920,ccwsge0804,2858630732,7150
4857,1622709.0,6469034,IN2P3-CC,0.96931094,8370,ccwsge0607,2858630772,8635
4858,1593791.0,6467896,IN2P3-CC,0.9684084,7265,ccwsge1110,2858630801,7502
4859,1603143.0,6467898,IN2P3-CC,0.96138483,7220,ccwsge0697,2858630823,7510
4860,1927951.0,6455891,IN2P3-CC,0.9834416,17105,ccwsge0792,2858547434,17393
4861,1692658.0,6456332,IN2P3-CC,0.9801374,19689,ccwsge0197,2858547492,20088
4862,1934158.0,6455518,IN2P3-CC,0.9807902,20678,ccwsge1133,2858500399,21083
4863,1734451.0,6455153,IN2P3-CC,0.98012584,20713,ccwsge0197,2858500350,21133
4864,1881005.0,6456848,IN2P3-CC,0.97922033,16729,ccwsge1147,2858547537,17084
4865,1645042.0,6455496,IN2P3-CC,0.9807527,17121,ccwsge0769,2858500394,17457
4866,1923089.0,6456339,IN2P3-CC,0.9804725,17473,ccwsge0358,2858547502,17821
